20,-0.072058512
20.12665,0.011200676
20.2533,0.015084124
20.37995,0.017631864
20.5066,0.018448132
20.633249,0.02223264
20.759899,0.027154976
20.886549,0.027303388
21.013199,0.024211468
21.139849,0.01852234
21.266499,0.01872022
21.393149,0.019140724
21.519799,0.01575198
21.646448,0.016147744
21.773098,0.0254235
21.899748,0.024186732
22.026398,0.021663728
22.153048,0.019017044
22.279698,0.019239664
22.406348,0.0221337
22.532998,0.02564612
22.659648,0.020624844
22.786297,0.022405788
22.912947,0.025027736
23.039597,0.022900496
23.166247,0.025126676
23.292897,0.02755074
23.419547,0.025374032
23.546197,0.027921772
23.672847,0.030098484
23.799496,0.028020712
23.926146,0.030568452
24.052796,0.030197424
24.179446,0.029282216
24.306096,0.024805116
24.432746,0.026264504
24.559396,0.025349296
24.686046,0.02490406
24.812696,0.024978264
24.939345,0.02713024
25.065995,0.029653244
25.192645,0.031632072
25.319295,0.028960656
25.445945,0.026363444
25.572595,0.025003
25.699245,0.027822828
25.825895,0.026363444
25.952544,0.026437652
26.079194,0.027105504
26.205844,0.027402328
26.332494,0.026586064
26.459144,0.025448236
26.585794,0.026783944
26.712444,0.025596648
26.839094,0.024730912
26.965743,0.02191108
27.092393,0.02116902
27.219043,0.021564788
27.345693,0.022479996
27.472343,0.031928896
27.598993,0.033437756
27.725643,0.030939484
27.852293,0.03202784
27.978943,0.034303492
28.105592,0.029405892
28.232242,0.028812244
28.358892,0.026932356
28.485542,0.03096422
28.612192,0.031013688
28.738842,0.032497812
28.865492,0.030890012
28.992142,0.030939484
29.118791,0.035367112
29.245441,0.034427168
29.372091,0.037321204
29.498741,0.036232848
29.625391,0.036356524
29.752041,0.035787612
29.878691,0.036405996
30.005341,0.033338812
30.131991,0.03267096
30.25864,0.03180522
30.38529,0.031458928
30.51194,0.03628232
30.63859,0.03373458
30.76524,0.033635636
30.89189,0.034971344
31.01854,0.035367112
31.14519,0.033116196
31.271839,0.030172688
31.398489,0.029752188
31.525139,0.0307416
31.651789,0.03286884
31.778439,0.03180522
31.905089,0.034130344
32.031739,0.034031404
32.158389,0.032423604
32.285039,0.032572016
32.411688,0.036554408
32.538338,0.036752292
32.664988,0.034649788
32.791638,0.033536696
32.918288,0.034971344
33.044938,0.036232848
33.171588,0.038681648
33.298238,0.041550948
33.424887,0.04150148
33.551537,0.041031508
33.678187,0.037172792
33.804837,0.033338812
33.931487,0.030073748
34.058137,0.027080768
34.184787,0.033709844
34.311437,0.037370676
34.438087,0.038904268
34.564736,0.033165664
34.691386,0.034402432
34.818036,0.034377696
34.944686,0.034921876
35.071336,0.033363548
35.197986,0.040264712
35.324636,0.037469616
35.451286,0.037914852
35.577935,0.0376675
35.704585,0.036232848
35.831235,0.038854796
35.957885,0.042095128
36.084535,0.044618132
36.211185,0.041674624
36.337835,0.053473388
36.464485,0.098961696
36.591135,0.17744696
36.717784,0.225161448
36.844434,0.219694936
36.971084,0.195998472
37.097734,0.210443916
37.224384,0.261942912
37.351034,0.301000028
37.477684,0.31626174
37.604334,0.305699744
37.730983,0.30179156
37.857633,0.30933584
37.984283,0.314109764
38.110933,0.31052314
38.237583,0.312625644
38.364233,0.318339508
38.490883,0.32689794
38.617533,0.324820172
38.744182,0.32242084
38.870832,0.32667532
38.997482,0.33614896
39.124132,0.3411455
39.250782,0.34465792
39.377432,0.345573128
39.504082,0.348838196
39.630732,0.35487362
39.757382,0.355343592
39.884031,0.354181032
40.010681,0.355689888
40.137331,0.359721748
40.263981,0.35848498
40.390631,0.35922704
40.517281,0.358212892
40.643931,0.348219812
40.770581,0.343223272
40.89723,0.344534244
41.02388,0.345474188
41.15053,0.344484772
41.27718,0.34423742
41.40383,0.343149064
41.53048,0.341244444
41.65713,0.34008188
41.78378,0.344311624
41.91043,0.349629724
42.037079,0.347576692
42.163729,0.354007884
42.290379,0.34668622
42.417029,0.34774984
42.543679,0.350792288
42.670329,0.354601532
42.796979,0.3566793
42.923629,0.35551674
43.050278,0.359993836
43.176928,0.364594612
43.303578,0.365584028
43.430228,0.366326088
43.556878,0.367587588
43.683528,0.367711268
43.810178,0.365262468
43.936828,0.364149376
44.063478,0.367340236
44.190127,0.36454514
44.316777,0.364149376
44.443427,0.361403752
44.570077,0.363407316
44.696727,0.363926756
44.823377,0.365856116
44.950027,0.367488648
45.076677,0.366053996
45.203326,0.36837912
45.329976,0.367933884
45.456626,0.3693438
45.583276,0.372015216
45.709926,0.374835048
45.836576,0.376294432
45.963226,0.376517052
46.089876,0.376096548
46.216526,0.370234272
46.343175,0.36753812
46.469825,0.365979792
46.596475,0.362714724
46.723125,0.36412464
46.849775,0.368502796
46.976425,0.370036388
47.103075,0.36550982
47.229725,0.361873724
47.356374,0.363234168
47.483024,0.365460348
47.609674,0.368824356
47.736324,0.3722131
47.862974,0.37114948
47.989624,0.372584132
48.116274,0.371693656
48.242924,0.370283744
48.369574,0.370654772
48.496223,0.373771428
48.622873,0.37359828
48.749523,0.371916276
48.876173,0.374365076
49.002823,0.376813876
49.129473,0.374884516
49.256123,0.37199048
49.382773,0.370753716
49.509422,0.37082792
49.636072,0.367043412
49.762722,0.366177676
49.889372,0.367414444
50.016022,0.374365076
50.142672,0.375329756
50.269322,0.370259008
50.395972,0.371644188
50.522621,0.371174216
50.649271,0.370432156
50.775921,0.370951596
50.902571,0.36966536
51.029221,0.369071712
51.155871,0.369615888
51.282521,0.36828018
51.409171,0.369739564
51.535821,0.370110596
51.66247,0.371025804
51.78912,0.368156504
51.91577,0.366449764
52.04242,0.366548704
52.16907,0.367290764
52.29572,0.369319064
52.42237,0.369319064
52.54902,0.374290868
52.675669,0.373326192
52.802319,0.37295516
52.928969,0.3722131
53.055619,0.365336672
53.182269,0.36135428
53.308919,0.362591048
53.435569,0.362269488
53.562219,0.360760632
53.688869,0.36009278
53.815518,0.358212892
53.942168,0.357569772
54.068818,0.363530992
54.195468,0.365757172
54.322118,0.364817232
54.448768,0.36593032
54.575418,0.367241296
54.702068,0.366598176
54.828717,0.363209432
54.955367,0.365311936
55.082017,0.3673155
55.208667,0.36264052
55.335317,0.361848988
55.461967,0.36753812
55.588617,0.369789036
55.715267,0.368824356
55.841917,0.368230708
55.968566,0.366969204
56.095216,0.363555728
56.221866,0.36167584
56.348516,0.355887768
56.475166,0.35677824
56.601816,0.35677824
56.728466,0.35615986
56.855116,0.359845424
56.981765,0.360018572
57.108415,0.358509716
57.235065,0.364174112
57.361715,0.366053996
57.488365,0.368527532
57.615015,0.3689233
57.741665,0.366845528
57.868315,0.367562856
57.994965,0.368626476
58.121614,0.368824356
58.248264,0.372064688
58.374914,0.371347364
58.501564,0.369145916
58.628214,0.364248316
58.754864,0.362145812
58.881514,0.3570998
59.008164,0.356308272
59.134813,0.358880748
59.261463,0.364619348
59.388113,0.366103468
59.514763,0.365781908
59.641413,0.364248316
59.768063,0.365039848
59.894713,0.366078732
60.021363,0.366177676
60.148013,0.366820792
60.274662,0.363506256
60.401312,0.366969204
60.527962,0.36805756
60.654612,0.368131768
60.781262,0.367810208
60.907912,0.369467476
61.034562,0.372460452
61.161212,0.370803184
61.287861,0.37050636
61.414511,0.370555832
61.541161,0.36593032
61.667811,0.367266032
61.794461,0.366523968
61.921111,0.366128204
62.047761,0.363753612
62.174411,0.36296208
62.301061,0.363432052
62.42771,0.366523968
62.55436,0.368230708
62.68101,0.368898564
62.80766,0.36763706
62.93431,0.366820792
63.06096,0.367290764
63.18761,0.367933884
63.31426,0.36763706
63.440909,0.367884412
63.567559,0.365460348
63.694209,0.365336672
63.820859,0.365856116
63.947509,0.366400292
64.074159,0.365311936
64.200809,0.36296208
64.327459,0.359894896
64.454108,0.362121076
64.580758,0.358138688
64.707408,0.357520304
64.834058,0.353117412
64.960708,0.35902916
65.087358,0.362368432
65.214008,0.362294224
65.340658,0.363629932
65.467308,0.362764196
65.593957,0.361428488
65.720607,0.354082088
65.847257,0.352721644
65.973907,0.357545036
66.100557,0.353686324
66.227207,0.3456226
66.353857,0.335357428
66.480507,0.325042788
66.607156,0.316880124
66.733806,0.310918904
66.860456,0.300159028
66.987106,0.293035248
67.113756,0.285317816
67.240406,0.277897212
67.367056,0.266518952
67.493706,0.268126748
67.620356,0.26434224
67.747005,0.259296228
67.873655,0.25763896
68.000305,0.256179576
68.126955,0.256278516
68.253605,0.250960416
68.380255,0.25509122
68.506905,0.254942808
68.633555,0.252914508
68.760204,0.250614124
68.886854,0.247794292
69.013504,0.248190056
69.140154,0.250539916
69.266804,0.249154736
69.393454,0.247027496
69.520104,0.247274852
69.646754,0.247349056
69.773404,0.245691788
69.900053,0.244257136
70.026703,0.24126416
70.153353,0.240250012
70.280003,0.23710862
70.406653,0.23743018
70.533303,0.236811796
70.659953,0.237628064
70.786603,0.238518536
70.913252,0.2389143
71.039902,0.237999092
71.166552,0.233101496
71.293202,0.230603224
71.419852,0.224493592
71.546502,0.22244056
71.673152,0.225285124
71.799802,0.230578488
71.926452,0.228970692
72.053101,0.22850072
72.179751,0.226719776
72.306401,0.229910636
72.433051,0.22882228
72.559701,0.230751636
72.686351,0.232779936
72.813001,0.230801108
72.939651,0.23179052
73.0663,0.2323347
73.19295,0.234115644
73.3196,0.237207564
73.44625,0.238221712
73.5729,0.239681096
73.69955,0.239507952
73.8262,0.242723544
73.95285,0.243267724
74.0795,0.2425504
74.206149,0.241016808
74.332799,0.241189956
74.459449,0.238444332
74.586099,0.23839486
74.712749,0.239112184
74.839399,0.243094576
74.966049,0.248313736
75.092699,0.252741364
75.219348,0.254868604
75.345998,0.256946372
75.472648,0.259840408
75.599298,0.265133772
75.725948,0.26827516
75.852598,0.273098556
75.979248,0.27381588
76.105898,0.278861892
76.232547,0.281953808
76.359197,0.288335532
76.485847,0.292416864
76.612497,0.294544104
76.739147,0.297833904
76.865797,0.299045936
76.992447,0.300604264
77.119097,0.304462976
77.245747,0.3088164
77.372396,0.308222752
77.499046,0.314530264
77.625696,0.3202936
77.752346,0.321950868
